time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-08-01T02:30:00.0000000Z,2021-08-01T02:45:00.0000000Z,2021-08-01T02:30:39.7789430Z,2021-08-01T02:44:23.7744240Z,8320.9,8335.1,8302.1,8334.5,1.312,37
2021-08-01T02:45:00.0000000Z,2021-08-01T03:00:00.0000000Z,2021-08-01T02:45:43.6061680Z,2021-08-01T02:59:47.0318330Z,8328.9,8331.2,8296.9,8313.9,4.779,48
2021-08-01T03:00:00.0000000Z,2021-08-01T03:15:00.0000000Z,2021-08-01T03:00:01.1812950Z,2021-08-01T03:14:55.3206240Z,8319,8325.3,8289.2,8307.3,99.649,346
2021-08-01T03:15:00.0000000Z,2021-08-01T03:30:00.0000000Z,2021-08-01T03:15:01.0992620Z,2021-08-01T03:29:42.0549680Z,8307.4,8356.6,8290.9,8347.9,65.423,186
2021-08-01T03:30:00.0000000Z,2021-08-01T03:45:00.0000000Z,2021-08-01T03:30:39.6072700Z,2021-08-01T03:44:59.4337570Z,8355.9,8395.6,8332.7,8395.5,21.401,120
2021-08-01T03:45:00.0000000Z,2021-08-01T04:00:00.0000000Z,2021-08-01T03:45:01.9436510Z,2021-08-01T03:59:40.5043130Z,8393.3,8437.8,8385,8423.5,13.753,108
2021-08-01T04:00:00.0000000Z,2021-08-01T04:15:00.0000000Z,2021-08-01T04:00:00.9543280Z,2021-08-01T04:14:54.4700160Z,8429.1,8459.4,8389.2,8447.3,3.095,72
2021-08-01T04:15:00.0000000Z,2021-08-01T04:30:00.0000000Z,2021-08-01T04:15:18.4762470Z,2021-08-01T04:29:41.1118750Z,8447.4,8447.4,8402.1,8420,1.274,29
2021-08-01T04:30:00.0000000Z,2021-08-01T04:45:00.0000000Z,2021-08-01T04:30:05.0475590Z,2021-08-01T04:44:59.5220070Z,8410.2,8410.7,8381.5,8399.5,15.22,98
2021-08-01T04:45:00.0000000Z,2021-08-01T05:00:00.0000000Z,2021-08-01T04:45:29.7607660Z,2021-08-01T04:59:40.2227180Z,8400,8427.7,8397.4,8397.4,4.332,44
2021-08-01T05:00:00.0000000Z,2021-08-01T05:15:00.0000000Z,2021-08-01T05:00:02.2080770Z,2021-08-01T05:14:44.5933050Z,8403,8415.5,8292.5,8292.5,16.342,106
2021-08-01T05:15:00.0000000Z,2021-08-01T05:30:00.0000000Z,2021-08-01T05:15:06.4236240Z,2021-08-01T05:29:51.4911390Z,8291.5,8359,8291.5,8328.3,86.489,206
2021-08-01T05:30:00.0000000Z,2021-08-01T05:45:00.0000000Z,2021-08-01T05:30:11.9393750Z,2021-08-01T05:44:43.8217440Z,8313.1,8370.7,8313.1,8342.2,3.518,42
2021-08-01T05:45:00.0000000Z,2021-08-01T06:00:00.0000000Z,2021-08-01T05:45:40.3504790Z,2021-08-01T05:59:46.3400240Z,8329.6,8349.3,8301.8,8323.7,15.64,60
2021-08-01T06:00:00.0000000Z,2021-08-01T06:15:00.0000000Z,2021-08-01T06:00:09.7064530Z,2021-08-01T06:14:40.4384290Z,8321.1,8321.1,8282.1,8304.2,0.288,24
2021-08-01T06:15:00.0000000Z,2021-08-01T06:30:00.0000000Z,2021-08-01T06:16:41.6827440Z,2021-08-01T06:29:58.7787580Z,8315.7,8319.2,8298.2,8298.2,1.337,21
2021-08-01T06:30:00.0000000Z,2021-08-01T06:45:00.0000000Z,2021-08-01T06:30:40.0727340Z,2021-08-01T06:44:40.5953020Z,8313.1,8341.2,8299.9,8300.1,0.674,23
2021-08-01T06:45:00.0000000Z,2021-08-01T07:00:00.0000000Z,2021-08-01T06:45:43.7225480Z,2021-08-01T06:59:40.6094270Z,8306.8,8331.5,8304.8,8306.8,2.861,20
2021-08-01T07:00:00.0000000Z,2021-08-01T07:15:00.0000000Z,2021-08-01T07:00:43.5456410Z,2021-08-01T07:14:42.8477940Z,8308.4,8344.2,8308.4,8339,0.288,18
2021-08-01T07:15:00.0000000Z,2021-08-01T07:30:00.0000000Z,2021-08-01T07:15:41.3379020Z,2021-08-01T07:29:41.6951520Z,8320.7,8320.7,8260.9,8306.6,5.175,47
2021-08-01T07:30:00.0000000Z,2021-08-01T07:45:00.0000000Z,2021-08-01T07:30:08.0572310Z,2021-08-01T07:44:40.3668610Z,8300,8311.9,8289.3,8297.5,0.538,20
2021-08-01T07:45:00.0000000Z,2021-08-01T08:00:00.0000000Z,2021-08-01T07:45:39.1985580Z,2021-08-01T07:59:40.3967890Z,8306.2,8307.4,8213.2,8226.9,21.442,90
2021-08-01T08:00:00.0000000Z,2021-08-01T08:15:00.0000000Z,2021-08-01T08:00:44.0253750Z,2021-08-01T08:14:40.2661830Z,8230.2,8276.8,8214.2,8258.5,2.967,45
2021-08-01T08:15:00.0000000Z,2021-08-01T08:30:00.0000000Z,2021-08-01T08:15:02.8936160Z,2021-08-01T08:29:39.6617710Z,8261.6,8282.8,8252.9,8272.1,10.844,54
2021-08-01T08:30:00.0000000Z,2021-08-01T08:45:00.0000000Z,2021-08-01T08:31:46.0521550Z,2021-08-01T08:44:41.2599050Z,8253.6,8279.4,8247.5,8256.6,2.902,30
2021-08-01T08:45:00.0000000Z,2021-08-01T09:00:00.0000000Z,2021-08-01T08:45:40.4847620Z,2021-08-01T08:59:57.8681880Z,8248.9,8255.6,8232.3,8248.1,1.255,30
2021-08-01T09:00:00.0000000Z,2021-08-01T09:15:00.0000000Z,2021-08-01T09:00:29.0067970Z,2021-08-01T09:14:43.1154330Z,8257.4,8326.5,8244.1,8310.8,5.594,56
2021-08-01T09:15:00.0000000Z,2021-08-01T09:30:00.0000000Z,2021-08-01T09:15:43.9710230Z,2021-08-01T09:29:47.8634080Z,8313.8,8349.8,8313.8,8319.5,12.816,59
2021-08-01T09:30:00.0000000Z,2021-08-01T09:45:00.0000000Z,2021-08-01T09:30:01.3760060Z,2021-08-01T09:44:44.4611860Z,8326.5,8331.5,8302.1,8322.4,2.509,64
2021-08-01T09:45:00.0000000Z,2021-08-01T10:00:00.0000000Z,2021-08-01T09:45:07.9491660Z,2021-08-01T09:59:55.7465350Z,8323.3,8346.2,8323.3,8346.2,4.73,108
2021-08-01T10:00:00.0000000Z,2021-08-01T10:15:00.0000000Z,2021-08-01T10:00:04.2553350Z,2021-08-01T10:14:54.3518000Z,8341.6,8341.6,8304.1,8316.1,11.333,146
2021-08-01T10:15:00.0000000Z,2021-08-01T10:30:00.0000000Z,2021-08-01T10:15:12.7631430Z,2021-08-01T10:29:41.2403310Z,8316.3,8318,8272.9,8280.9,1.386,47
2021-08-01T10:30:00.0000000Z,2021-08-01T10:45:00.0000000Z,2021-08-01T10:30:05.2777800Z,2021-08-01T10:44:43.3970850Z,8278.6,8299.9,8263.1,8263.1,8.6,92
2021-08-01T10:45:00.0000000Z,2021-08-01T11:00:00.0000000Z,2021-08-01T10:45:19.8478200Z,2021-08-01T10:59:50.7874800Z,8261.9,8277,8162.8,8193.6,11.839,104
2021-08-01T11:00:00.0000000Z,2021-08-01T11:15:00.0000000Z,2021-08-01T11:00:02.4301780Z,2021-08-01T11:14:40.6814190Z,8192.9,8233,8145.9,8149.2,22.21,117
2021-08-01T11:15:00.0000000Z,2021-08-01T11:30:00.0000000Z,2021-08-01T11:15:13.6432960Z,2021-08-01T11:29:41.3365960Z,8147.5,8179.3,8122.1,8154.9,14.676,116
2021-08-01T11:30:00.0000000Z,2021-08-01T11:45:00.0000000Z,2021-08-01T11:30:42.6603650Z,2021-08-01T11:44:42.0000550Z,8167,8223.7,8161.6,8208.8,14.762,119
2021-08-01T11:45:00.0000000Z,2021-08-01T12:00:00.0000000Z,2021-08-01T11:45:12.9605740Z,2021-08-01T11:59:47.7892480Z,8205.6,8212,8189.7,8209.2,2.316,36
2021-08-01T12:00:00.0000000Z,2021-08-01T12:15:00.0000000Z,2021-08-01T12:00:03.3809090Z,2021-08-01T12:14:40.6939270Z,8207.2,8270.7,8187.1,8264.8,6.921,68
2021-08-01T12:15:00.0000000Z,2021-08-01T12:30:00.0000000Z,2021-08-01T12:15:17.7260090Z,2021-08-01T12:29:59.6370200Z,8260.8,8288.4,8258.7,8288.4,9.64,98
2021-08-01T12:30:00.0000000Z,2021-08-01T12:45:00.0000000Z,2021-08-01T12:30:00.6822760Z,2021-08-01T12:44:54.3056420Z,8288.4,8327.8,8276.9,8301.3,4.632,83
2021-08-01T12:45:00.0000000Z,2021-08-01T13:00:00.0000000Z,2021-08-01T12:45:00.2986300Z,2021-08-01T12:59:48.8444170Z,8297.8,8297.8,8228.2,8238.3,3.358,39
