time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-08-22T03:00:00.0000000Z,2021-08-22T03:15:00.0000000Z,2021-08-22T03:00:00.2179900Z,2021-08-22T03:14:58.1690840Z,48874.19,48947,48817.5,48855.11,77.975681587,2109
2021-08-22T03:15:00.0000000Z,2021-08-22T03:30:00.0000000Z,2021-08-22T03:15:00.4041080Z,2021-08-22T03:29:59.9930000Z,48854.94,48904.76,48700,48723.9,107.506141108,2312
2021-08-22T03:30:00.0000000Z,2021-08-22T03:45:00.0000000Z,2021-08-22T03:30:00.2493210Z,2021-08-22T03:44:59.2275660Z,48719.98,48824.36,48624.73,48799.99,93.209394503,2770
2021-08-22T03:45:00.0000000Z,2021-08-22T04:00:00.0000000Z,2021-08-22T03:45:01.4653740Z,2021-08-22T03:59:59.6999080Z,48799.53,48894,48749.5,48829.17,63.336858149,2535
2021-08-22T04:00:00.0000000Z,2021-08-22T04:15:00.0000000Z,2021-08-22T04:00:00.2500000Z,2021-08-22T04:14:59.8871760Z,48825.76,48975.3,48820.3,48911.45,80.420542477,2207
2021-08-22T04:15:00.0000000Z,2021-08-22T04:30:00.0000000Z,2021-08-22T04:15:00.5781540Z,2021-08-22T04:29:59.5836880Z,48912.67,48991,48897,48934.05,54.467475831,1803
2021-08-22T04:30:00.0000000Z,2021-08-22T04:45:00.0000000Z,2021-08-22T04:30:00.1353250Z,2021-08-22T04:44:59.6631240Z,48934.04,48966.1,48861.75,48874,79.27307655,1848
2021-08-22T04:45:00.0000000Z,2021-08-22T05:00:00.0000000Z,2021-08-22T04:45:00.0992950Z,2021-08-22T04:59:59.7436420Z,48874.2,49179.5,48839.5,49150.01,151.59739098,2723
2021-08-22T05:00:00.0000000Z,2021-08-22T05:15:00.0000000Z,2021-08-22T05:00:00.1156480Z,2021-08-22T05:14:57.5732830Z,49148.36,49288,49081.16,49125.3,159.742888224,3112
2021-08-22T05:15:00.0000000Z,2021-08-22T05:30:00.0000000Z,2021-08-22T05:15:00.7550960Z,2021-08-22T05:29:59.8980000Z,49125.29,49148.45,48988.5,49032,65.895219639,1974
2021-08-22T05:30:00.0000000Z,2021-08-22T05:45:00.0000000Z,2021-08-22T05:30:00.7771390Z,2021-08-22T05:44:59.3350660Z,49043.39,49145.72,49006.93,49122.08,42.126675702,1717
2021-08-22T05:45:00.0000000Z,2021-08-22T06:00:00.0000000Z,2021-08-22T05:45:00.6369690Z,2021-08-22T05:59:59.4620300Z,49122.08,49190.01,49086.99,49169.03,49.262631637,1899
2021-08-22T06:00:00.0000000Z,2021-08-22T06:15:00.0000000Z,2021-08-22T06:00:00.1065090Z,2021-08-22T06:14:59.8493810Z,49169.65,49269,49091.878,49164.39,92.859845865,2121
2021-08-22T06:15:00.0000000Z,2021-08-22T06:30:00.0000000Z,2021-08-22T06:15:00.7587990Z,2021-08-22T06:29:59.4289730Z,49164.38,49342.5,49158.39,49193.34,95.878929817,1909
2021-08-22T06:30:00.0000000Z,2021-08-22T06:45:00.0000000Z,2021-08-22T06:30:00.3807010Z,2021-08-22T06:44:59.6841490Z,49193.34,49327.4,49177.14,49299.08,104.412968583,1766
2021-08-22T06:45:00.0000000Z,2021-08-22T07:00:00.0000000Z,2021-08-22T06:45:00.6810000Z,2021-08-22T06:59:59.1490680Z,49311.82,49325.38,49197.43,49207.99,67.363451593,1476
2021-08-22T07:00:00.0000000Z,2021-08-22T07:15:00.0000000Z,2021-08-22T07:00:00.5600000Z,2021-08-22T07:14:58.0612500Z,49211.79,49303.62,49179.03,49180.11,57.628033145,1563
2021-08-22T07:15:00.0000000Z,2021-08-22T07:30:00.0000000Z,2021-08-22T07:15:00.7310280Z,2021-08-22T07:29:59.5560000Z,49174.89,49305.5,49140.61,49259.8,134.401335485,1969
2021-08-22T07:30:00.0000000Z,2021-08-22T07:45:00.0000000Z,2021-08-22T07:30:00.0186290Z,2021-08-22T07:44:58.1134710Z,49280.29,49303.61,49185.5,49205.23,45.535378499,1673
2021-08-22T07:45:00.0000000Z,2021-08-22T08:00:00.0000000Z,2021-08-22T07:45:00.9010360Z,2021-08-22T07:59:56.1560800Z,49205.24,49301.26,49173.24,49234.03,52.125498793,1353
2021-08-22T08:00:00.0000000Z,2021-08-22T08:15:00.0000000Z,2021-08-22T08:00:01.5758290Z,2021-08-22T08:14:59.3916040Z,49231.53,49328.33,49211.5,49218.33,56.273762954,1634
2021-08-22T08:15:00.0000000Z,2021-08-22T08:30:00.0000000Z,2021-08-22T08:15:01.1983460Z,2021-08-22T08:29:57.7630000Z,49218.32,49246.1,48944,49030.51,161.51206024,2497
2021-08-22T08:30:00.0000000Z,2021-08-22T08:45:00.0000000Z,2021-08-22T08:30:01.7255490Z,2021-08-22T08:44:59.8880110Z,49012.43,49140.39,48979.61,49114.61,91.573450156,1596
2021-08-22T08:45:00.0000000Z,2021-08-22T09:00:00.0000000Z,2021-08-22T08:45:00.1834170Z,2021-08-22T08:59:59.4800670Z,49114.61,49165.56,49010.37,49037.5,101.59283311,1463
2021-08-22T09:00:00.0000000Z,2021-08-22T09:15:00.0000000Z,2021-08-22T09:00:01.4480630Z,2021-08-22T09:14:58.1791730Z,49037.49,49161.29,49032.5,49065.7,46.45819535,1326
2021-08-22T09:15:00.0000000Z,2021-08-22T09:30:00.0000000Z,2021-08-22T09:15:01.1140000Z,2021-08-22T09:29:59.6177170Z,49108,49204.5,49065.69,49178.94,37.882468078,1224
2021-08-22T09:30:00.0000000Z,2021-08-22T09:45:00.0000000Z,2021-08-22T09:30:00.5110600Z,2021-08-22T09:44:59.4515810Z,49178.93,49250.2,49112.5,49234,50.747286697,1483
2021-08-22T09:45:00.0000000Z,2021-08-22T10:00:00.0000000Z,2021-08-22T09:45:01.2839830Z,2021-08-22T09:59:58.1096320Z,49237.04,49331.4,49201.64,49257.12,90.919831522,1497
2021-08-22T10:00:00.0000000Z,2021-08-22T10:15:00.0000000Z,2021-08-22T10:00:01.4673500Z,2021-08-22T10:14:58.5010000Z,49260,49405.782,49167.5,49337.26,105.333347775,1892
2021-08-22T10:15:00.0000000Z,2021-08-22T10:30:00.0000000Z,2021-08-22T10:15:00.4839890Z,2021-08-22T10:29:59.9818980Z,49330.85,49527.5,49304.66,49392.33,248.16781597,2807
2021-08-22T10:30:00.0000000Z,2021-08-22T10:45:00.0000000Z,2021-08-22T10:30:00.6630880Z,2021-08-22T10:44:59.2190510Z,49395.96,49508.5,49298.2,49340.47,103.206201986,1895
2021-08-22T10:45:00.0000000Z,2021-08-22T11:00:00.0000000Z,2021-08-22T10:45:00.3810000Z,2021-08-22T10:59:59.0989210Z,49333,49401,49134.5,49161.35,65.40175006,1681
2021-08-22T11:00:00.0000000Z,2021-08-22T11:15:00.0000000Z,2021-08-22T11:00:00.3830000Z,2021-08-22T11:14:57.7110000Z,49167.5,49218.5,49112.24,49169,59.704290321,1552
2021-08-22T11:15:00.0000000Z,2021-08-22T11:30:00.0000000Z,2021-08-22T11:15:00.6311980Z,2021-08-22T11:29:59.9401310Z,49215.21,49258,49137.7,49188.39,37.52416526,1277
2021-08-22T11:30:00.0000000Z,2021-08-22T11:45:00.0000000Z,2021-08-22T11:30:00.8986520Z,2021-08-22T11:44:57.0001980Z,49188.39,49211.99,49074.3,49166.02,86.155296366,1473
2021-08-22T11:45:00.0000000Z,2021-08-22T12:00:00.0000000Z,2021-08-22T11:45:00.5640000Z,2021-08-22T11:59:59.9960000Z,49157.6,49180,49085.01,49176.7,57.597892489,1251
2021-08-22T12:00:00.0000000Z,2021-08-22T12:15:00.0000000Z,2021-08-22T12:00:00.2050000Z,2021-08-22T12:14:59.6010000Z,49134.1,49268,48951.15,49009.9,188.531019949,2683
2021-08-22T12:15:00.0000000Z,2021-08-22T12:30:00.0000000Z,2021-08-22T12:15:00.6419470Z,2021-08-22T12:29:59.9074470Z,49033.2,49101.42,48982.57,49007.68,67.365452767,1482
2021-08-22T12:30:00.0000000Z,2021-08-22T12:45:00.0000000Z,2021-08-22T12:30:02.1445150Z,2021-08-22T12:44:59.9501430Z,49007.68,49089,48888.99,48941.14,113.325552264,1949
2021-08-22T12:45:00.0000000Z,2021-08-22T13:00:00.0000000Z,2021-08-22T12:45:00.0060000Z,2021-08-22T12:59:58.6455980Z,48942.69,49042.21,48882.93,48904.15,123.75284032,2098
2021-08-22T13:00:00.0000000Z,2021-08-22T13:15:00.0000000Z,2021-08-22T13:00:00.2493770Z,2021-08-22T13:14:58.8382440Z,48901.43,48945,48807.33,48846.97,185.056039721,2596
2021-08-22T13:15:00.0000000Z,2021-08-22T13:30:00.0000000Z,2021-08-22T13:15:00.1970000Z,2021-08-22T13:29:58.7190000Z,48857.64,48981.22,48700,48970.61,327.977680098,4169
2021-08-22T13:30:00.0000000Z,2021-08-22T13:45:00.0000000Z,2021-08-22T13:30:00.1071030Z,2021-08-22T13:44:59.4600000Z,48981.2,49057.77,48802.87,48837.63,103.045469647,2533
2021-08-22T13:45:00.0000000Z,2021-08-22T14:00:00.0000000Z,2021-08-22T13:45:00.6730000Z,2021-08-22T13:59:59.8645280Z,48824.01,48948.5,48742.25,48915.07,320.462765855,3972
2021-08-22T14:00:00.0000000Z,2021-08-22T14:15:00.0000000Z,2021-08-22T14:00:00.7160000Z,2021-08-22T14:14:59.0490140Z,48917.7,48984,48828.64,48903,239.268792776,3189
2021-08-22T14:15:00.0000000Z,2021-08-22T14:30:00.0000000Z,2021-08-22T14:15:00.8998780Z,2021-08-22T14:29:58.8990130Z,48899.04,48988,48779.45,48815.25,103.019217807,2805
2021-08-22T14:30:00.0000000Z,2021-08-22T14:45:00.0000000Z,2021-08-22T14:30:00.4503760Z,2021-08-22T14:44:59.1646070Z,48815.27,48836.02,48447,48672.01,364.443763123,5599
2021-08-22T14:45:00.0000000Z,2021-08-22T15:00:00.0000000Z,2021-08-22T14:45:00.0305050Z,2021-08-22T14:59:59.5472850Z,48675.46,48675.91,48220.2,48289.17,594.73291449,7851
2021-08-22T15:00:00.0000000Z,2021-08-22T15:15:00.0000000Z,2021-08-22T15:00:00.0979830Z,2021-08-22T15:14:59.7555820Z,48283.73,48563.04,48058.1,48407.57,639.463270203,8054
2021-08-22T15:15:00.0000000Z,2021-08-22T15:30:00.0000000Z,2021-08-22T15:15:00.4165460Z,2021-08-22T15:29:58.5280000Z,48407.57,48481.21,48269,48421.19,223.577868337,3908
2021-08-22T15:30:00.0000000Z,2021-08-22T15:45:00.0000000Z,2021-08-22T15:30:00.0969960Z,2021-08-22T15:44:59.8885530Z,48428.57,48562.5,48420.13,48536.89,243.203200392,3597
2021-08-22T15:45:00.0000000Z,2021-08-22T16:00:00.0000000Z,2021-08-22T15:45:02.8554360Z,2021-08-22T15:59:59.9604260Z,48530.33,48593.52,48435,48569.79,146.209988848,2945
2021-08-22T16:00:00.0000000Z,2021-08-22T16:15:00.0000000Z,2021-08-22T16:00:00.1297600Z,2021-08-22T16:14:58.9109640Z,48569.78,48602,48399.2,48508.73,245.107203758,3723
2021-08-22T16:15:00.0000000Z,2021-08-22T16:30:00.0000000Z,2021-08-22T16:15:01.0520000Z,2021-08-22T16:29:59.5675670Z,48496.5,48732.79,48414,48729.56,279.469897453,4524
2021-08-22T16:30:00.0000000Z,2021-08-22T16:45:00.0000000Z,2021-08-22T16:30:00.2207820Z,2021-08-22T16:44:59.7270000Z,48725.9,48872.5,48678.52,48793.8,174.206672533,3844
2021-08-22T16:45:00.0000000Z,2021-08-22T17:00:00.0000000Z,2021-08-22T16:45:00.4410800Z,2021-08-22T16:59:59.9172070Z,48777.69,48786.35,48584,48669.41,143.41864579,3804
2021-08-22T17:00:00.0000000Z,2021-08-22T17:15:00.0000000Z,2021-08-22T17:00:00.1188600Z,2021-08-22T17:14:58.6475290Z,48669.42,48786.93,48624.5,48764.86,75.4676655,2655
2021-08-22T17:15:00.0000000Z,2021-08-22T17:30:00.0000000Z,2021-08-22T17:15:01.5385170Z,2021-08-22T17:29:59.9050000Z,48764.43,48792,48513.22,48643.03,107.611427754,3069
2021-08-22T17:30:00.0000000Z,2021-08-22T17:45:00.0000000Z,2021-08-22T17:30:00.0397430Z,2021-08-22T17:44:58.9718220Z,48639.74,48728.92,48580,48628.18,68.64991953,2573
2021-08-22T17:45:00.0000000Z,2021-08-22T18:00:00.0000000Z,2021-08-22T17:45:00.0267540Z,2021-08-22T17:59:59.8218640Z,48631.01,48737,48593.9,48724.99,73.930018325,2708
2021-08-22T18:00:00.0000000Z,2021-08-22T18:15:00.0000000Z,2021-08-22T18:00:00.3581280Z,2021-08-22T18:14:59.9520000Z,48721.71,48724.97,48216,48321.74,265.379002922,4653
2021-08-22T18:15:00.0000000Z,2021-08-22T18:30:00.0000000Z,2021-08-22T18:15:00.0370960Z,2021-08-22T18:29:58.9126090Z,48310.83,48422.69,48217,48374.99,154.372520601,3575
2021-08-22T18:30:00.0000000Z,2021-08-22T18:45:00.0000000Z,2021-08-22T18:30:00.1383170Z,2021-08-22T18:44:59.8728720Z,48374.99,48518.32,48342.5,48499.15,98.620420836,2962
2021-08-22T18:45:00.0000000Z,2021-08-22T19:00:00.0000000Z,2021-08-22T18:45:00.2516610Z,2021-08-22T18:59:59.1693280Z,48499.99,48568.12,48400.3,48411.36,104.225711378,2889
2021-08-22T19:00:00.0000000Z,2021-08-22T19:15:00.0000000Z,2021-08-22T19:00:00.2600170Z,2021-08-22T19:14:59.8249490Z,48411.73,48609,48385.17,48550.67,96.568646315,2740
2021-08-22T19:15:00.0000000Z,2021-08-22T19:30:00.0000000Z,2021-08-22T19:15:00.1635430Z,2021-08-22T19:29:59.5300000Z,48550.67,48722.75,48550.66,48687.79,84.774472795,2859
2021-08-22T19:30:00.0000000Z,2021-08-22T19:45:00.0000000Z,2021-08-22T19:30:00.1338080Z,2021-08-22T19:44:59.2982400Z,48687.05,48723.52,48625.28,48655.36,40.035281117,2607
2021-08-22T19:45:00.0000000Z,2021-08-22T20:00:00.0000000Z,2021-08-22T19:45:00.4961650Z,2021-08-22T19:59:59.8243100Z,48650.81,48717.9,48490,48698.83,114.70316325,2750
2021-08-22T20:00:00.0000000Z,2021-08-22T20:15:00.0000000Z,2021-08-22T20:00:00.3762860Z,2021-08-22T20:14:58.7763900Z,48696.69,48696.69,48388.3,48440.75,122.209859462,3335
2021-08-22T20:15:00.0000000Z,2021-08-22T20:30:00.0000000Z,2021-08-22T20:15:00.6005020Z,2021-08-22T20:29:58.7547610Z,48440.76,48522,48370,48417.67,98.58420882,2579
2021-08-22T20:30:00.0000000Z,2021-08-22T20:45:00.0000000Z,2021-08-22T20:30:00.6611300Z,2021-08-22T20:44:59.7012440Z,48422.03,48423.79,48279,48397.14,90.932610384,2900
2021-08-22T20:45:00.0000000Z,2021-08-22T21:00:00.0000000Z,2021-08-22T20:45:00.1010000Z,2021-08-22T20:59:58.5790890Z,48399.5,48490.36,48299.15,48420.21,85.397507196,2943
2021-08-22T21:00:00.0000000Z,2021-08-22T21:15:00.0000000Z,2021-08-22T21:00:00.5600000Z,2021-08-22T21:14:58.0684600Z,48437.64,48453.55,48286.43,48328.57,67.868257087,3151
2021-08-22T21:15:00.0000000Z,2021-08-22T21:30:00.0000000Z,2021-08-22T21:15:00.2079810Z,2021-08-22T21:29:59.4260000Z,48329.33,48470.021,48322.45,48400.5,114.955574216,3438
